label,Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13
odroid3,86.8,95.9,83.3,81.9,81.6,81.7,81.9,81.8,81.3,81.5,81.5,81.2,81.4,81.4
odroid3,86.8,85.2,83.3,82.0,81.9,81.3,81.8,81.8,81.6,81.7,81.5,81.9,81.7,81.8
odroid3,87.1,87.5,83.3,82.0,81.5,81.3,81.7,81.8,81.7,81.9,81.6,81.7,81.4,81.7
odroid3,85.5,82.6,82.6,81.1,81.0,80.9,81.0,81.3,80.7,80.5,81.2,81.1,80.7,80.7
odroid3,87.1,86.9,84.2,83.4,83.9,82.8,82.3,82.6,83.0,81.9,82.6,82.1,84.7,82.6
odroid3,87.1,87.1,83.1,82.2,82.0,81.5,81.4,81.5,81.9,81.6,81.8,81.8,81.4,81.7
odroid3,86.8,88.6,83.1,82.0,81.6,81.4,81.5,81.8,82.1,81.4,82.0,81.5,81.9,81.5
odroid3,86.5,85.5,83.0,81.7,81.9,81.7,81.7,81.7,82.1,81.5,81.9,81.9,82.0,81.9
odroid3,90.1,88.7,83.5,81.9,81.1,81.4,81.7,81.4,81.7,81.5,81.7,81.8,81.6,81.9
odroid3,85.4,82.9,82.0,81.4,81.2,81.1,80.9,80.9,80.9,80.9,81.4,81.1,80.9,81.0
odroid3,86.7,84.3,83.2,81.6,81.9,81.4,81.7,81.6,81.8,81.5,81.5,81.6,81.6,81.6
odroid3,86.7,84.4,82.9,82.2,81.7,81.6,81.9,81.9,81.9,81.4,81.6,81.7,82.5,83.1
odroid3,85.6,83.0,82.4,81.4,80.9,81.3,81.2,81.2,81.1,81.3,81.1,81.2,81.1,81.3
odroid3,86.6,90.7,83.2,81.9,81.8,81.7,81.5,81.8,82.1,81.6,81.7,81.7,81.8,81.7
odroid3,86.6,86.2,83.2,81.9,81.7,82.1,81.4,81.2,81.5,81.4,82.1,81.1,81.4,81.4
odroid3,85.6,82.7,82.8,81.1,81.0,80.8,81.3,81.2,81.0,81.2,81.1,81.4,81.5,80.8
odroid3,87.0,94.9,83.4,81.6,81.4,81.5,81.6,82.1,81.9,81.8,81.3,81.7,81.8,81.6
odroid3,86.7,84.0,83.1,81.7,81.4,82.0,81.5,81.5,81.9,83.5,82.5,82.8,88.1,81.7
odroid3,85.7,82.7,82.5,81.3,81.3,81.0,81.4,80.8,81.0,80.7,81.1,81.5,80.9,81.2
odroid3,85.8,82.5,82.4,81.4,81.2,80.8,81.2,80.7,81.1,81.1,81.2,81.2,81.9,81.2
odroid3,86.4,86.6,83.5,81.6,81.6,82.0,81.8,81.9,82.6,81.9,82.0,81.7,81.7,81.8
odroid3,87.5,86.8,83.3,82.0,81.5,81.5,81.5,81.6,81.6,81.6,81.9,81.3,81.5,81.6
odroid3,86.6,88.2,83.1,81.9,81.9,81.8,81.4,82.4,81.8,81.5,81.8,81.7,81.8,81.7
odroid3,85.4,83.2,82.5,81.1,81.3,81.2,81.2,81.6,81.4,80.8,80.8,80.9,81.4,81.2
odroid3,86.6,89.7,83.6,81.9,81.7,81.8,81.7,81.7,82.0,81.8,81.8,81.5,82.3,81.9
odroid3,87.8,87.0,84.4,82.4,82.9,82.8,82.6,82.0,82.2,82.0,82.6,82.6,81.8,82.6
odroid3,85.9,82.9,82.7,81.3,81.5,81.0,81.2,80.9,81.2,80.9,81.3,81.1,81.0,81.1
odroid3,84.9,83.1,82.9,81.3,81.2,81.0,81.2,81.0,81.3,81.0,80.5,81.4,80.8,81.0
odroid3,86.3,84.9,83.1,82.1,81.7,81.6,81.8,82.1,81.6,81.8,81.4,81.3,81.3,81.8
odroid3,87.2,87.5,83.2,82.1,81.8,81.7,81.5,82.0,81.4,82.0,81.6,81.2,81.6,81.5
odroid3,87.0,86.9,83.0,82.2,81.7,81.5,81.8,81.5,81.8,81.9,81.9,81.8,81.8,81.8
odroid3,86.9,87.2,83.8,81.6,82.1,81.9,82.0,82.3,82.3,81.7,81.5,81.6,82.3,81.9
odroid3,86.8,87.7,83.4,82.1,81.5,82.2,81.5,81.6,81.8,81.4,81.3,81.8,81.6,81.5
odroid3,87.0,89.7,83.3,81.9,82.2,81.6,81.7,81.9,81.5,81.7,81.9,81.5,81.8,81.7
odroid3,85.5,82.5,82.3,81.2,81.0,81.2,80.7,80.9,80.8,81.2,81.7,81.2,81.1,81.1
odroid3,85.5,82.7,82.1,81.5,81.1,81.2,81.5,81.3,81.4,80.9,81.2,81.0,80.9,81.3
odroid3,86.8,88.4,83.4,81.9,82.1,81.9,81.5,81.6,81.9,81.4,81.7,81.8,81.7,82.0
odroid3,85.7,82.9,82.6,80.9,81.2,81.2,80.9,81.2,80.9,81.1,81.4,81.4,81.2,81.0
odroid3,86.2,87.3,83.3,82.0,81.9,81.9,82.0,81.7,82.2,81.9,82.0,81.7,81.6,81.7
odroid3,87.3,87.1,83.5,82.1,81.9,81.6,81.6,81.7,81.7,81.8,82.0,81.8,81.5,81.6
odroid3,86.8,83.9,83.4,82.2,81.8,81.9,81.6,81.8,81.8,81.9,81.9,81.8,81.7,81.5
odroid3,85.4,82.9,82.4,81.4,81.6,80.8,81.2,81.1,80.9,81.1,81.3,81.4,81.1,81.0
odroid3,84.8,83.1,82.3,81.4,81.2,80.9,81.5,80.8,81.1,81.2,81.3,80.8,80.8,81.3
odroid3,84.9,82.4,82.3,81.1,80.7,81.1,81.0,81.4,80.8,80.8,80.7,81.4,81.1,81.1
odroid3,86.8,84.8,82.8,82.3,81.9,82.1,81.7,81.6,81.8,81.6,81.7,82.1,81.8,82.1
odroid3,87.2,87.1,83.4,82.0,81.6,81.3,81.7,81.5,81.4,81.7,81.9,81.7,81.8,82.0
odroid3,87.0,88.8,83.7,82.0,82.0,81.9,81.8,82.1,82.5,82.0,82.3,81.7,81.8,82.0
odroid3,85.1,83.1,82.6,81.2,81.0,80.8,80.9,80.9,80.8,81.1,81.1,80.9,80.8,82.0
odroid3,85.4,82.6,82.5,81.1,80.9,80.8,81.0,80.8,81.2,80.9,81.0,81.0,80.9,81.1
odroid3,85.4,82.9,82.4,81.3,81.3,81.7,81.2,81.1,81.5,81.1,80.9,81.1,80.6,81.0
odroid3,85.2,82.6,82.4,81.2,81.5,80.5,81.5,81.2,80.7,80.9,81.0,81.2,80.9,81.1
odroid3,86.8,88.4,83.4,82.2,81.6,81.9,81.7,81.4,81.7,81.6,81.5,81.4,81.9,81.9
odroid3,87.0,87.4,83.4,82.0,81.9,81.7,82.1,81.6,81.7,81.7,81.3,81.7,81.5,81.7
odroid3,86.9,87.4,83.7,82.1,81.3,81.7,81.5,81.9,81.8,81.5,81.4,81.7,82.1,81.8
odroid3,87.3,88.4,83.3,82.3,81.8,81.7,82.1,81.6,81.5,81.8,81.6,81.4,81.4,81.7
odroid3,86.4,88.8,83.3,81.6,81.6,82.0,81.5,81.6,82.4,81.6,81.7,81.8,81.3,81.4
odroid3,87.1,85.8,83.2,82.1,82.3,82.3,81.8,82.0,82.0,82.0,82.0,82.0,81.9,81.9
odroid3,87.3,86.7,83.2,82.1,81.7,81.7,81.7,81.6,81.7,81.8,81.9,81.5,81.6,81.8
odroid3,85.1,83.1,82.5,81.6,81.2,81.5,81.3,81.3,80.9,80.7,81.2,81.0,80.9,81.1
odroid3,86.5,90.1,83.4,82.1,81.9,81.9,81.3,81.5,81.7,81.6,81.8,81.7,81.9,81.6
odroid3,90.4,100.1,82.9,82.3,82.2,81.9,81.5,81.8,81.5,81.7,81.3,81.6,81.5,81.6
odroid3,86.7,86.9,82.7,82.1,81.7,82.1,82.0,81.4,82.0,81.7,81.6,82.6,82.3,82.0
odroid3,109.1,114.1,89.0,84.4,84.1,83.8,81.9,81.7,83.0,82.6,81.6,81.9,81.7,81.6
odroid3,87.8,88.2,83.2,82.1,81.8,81.9,81.7,81.6,81.6,81.6,81.6,81.7,81.3,81.5
odroid3,86.7,88.0,83.1,82.0,82.3,81.8,81.5,81.9,81.8,82.3,81.8,82.0,81.8,82.4
odroid3,85.3,83.0,82.3,81.4,80.8,80.9,81.1,80.8,80.8,81.1,81.2,80.8,81.2,80.9
odroid3,85.3,82.9,82.3,81.3,81.1,81.4,80.7,81.0,81.1,81.2,80.9,81.1,81.3,81.0
odroid3,87.1,89.0,83.3,82.1,81.7,81.7,81.8,82.1,81.8,81.5,81.6,82.0,81.7,81.9
odroid3,86.6,83.6,83.6,81.9,82.0,81.8,81.6,81.6,81.7,81.9,81.7,81.9,81.7,81.9
odroid3,86.6,87.2,83.0,81.7,81.6,81.5,81.5,81.8,81.6,81.8,81.7,81.8,81.8,81.7
odroid3,85.3,83.4,82.1,81.3,80.7,80.6,81.2,81.7,82.7,82.3,85.4,84.1,83.6,83.9
odroid3,86.9,85.0,83.4,82.4,81.9,82.5,81.8,82.0,81.8,82.0,82.5,82.5,81.6,81.4
odroid3,87.1,86.5,83.0,82.0,81.9,81.8,81.6,81.7,81.8,81.6,81.8,81.7,81.9,82.1
odroid3,85.5,83.4,82.8,81.0,81.4,81.9,80.8,80.7,80.9,81.2,81.3,80.9,81.1,81.0
odroid3,85.4,83.1,82.8,81.7,80.8,80.9,81.0,81.2,81.6,81.0,80.9,81.9,81.2,80.8
odroid3,86.9,87.3,82.9,81.7,81.7,81.6,81.5,81.7,81.5,82.0,81.6,81.6,81.8,81.9
odroid3,88.6,83.7,83.6,82.8,82.5,82.0,81.0,80.9,80.9,80.9,81.0,81.1,81.3,81.4
odroid3,87.2,88.6,83.0,82.1,81.6,81.6,82.0,81.9,81.8,81.6,82.0,81.4,81.5,81.6
odroid3,86.9,84.8,83.9,82.1,82.0,81.9,81.9,81.8,82.1,81.8,82.0,81.9,81.4,81.8
odroid3,87.0,87.5,83.7,81.6,82.0,81.9,81.9,81.8,81.4,81.8,81.6,81.9,81.4,81.6
odroid3,85.2,82.9,82.2,81.4,81.2,80.7,80.8,81.0,81.1,81.2,81.4,81.2,81.1,80.9
odroid3,85.5,82.9,82.5,81.4,81.0,80.9,81.0,80.8,81.5,81.3,80.8,81.0,80.9,81.1
odroid3,86.6,85.9,83.7,81.7,82.2,81.8,82.0,81.9,81.8,82.2,82.1,81.4,82.0,81.9
odroid3,85.3,82.6,82.5,81.1,81.2,81.2,81.7,80.9,80.7,80.8,81.3,80.7,81.0,81.1
odroid3,86.9,90.2,83.2,82.8,81.3,81.8,81.8,81.4,81.7,81.7,82.0,81.8,81.7,81.4
odroid3,86.5,93.5,83.0,81.9,81.7,81.9,81.7,81.5,81.9,81.8,81.7,81.4,81.7,81.5
odroid3,87.1,87.3,83.2,81.8,82.0,82.2,82.0,82.0,81.8,81.7,81.8,81.9,81.5,81.9
odroid3,84.9,82.8,82.5,81.4,81.0,81.4,80.9,81.2,81.3,81.2,81.0,81.1,81.0,81.0
odroid3,85.4,82.8,82.3,81.3,80.8,81.1,81.5,80.7,81.0,80.9,81.4,81.0,80.8,80.7
odroid3,86.8,86.7,82.7,82.3,82.0,82.1,82.2,81.9,81.9,82.0,82.3,81.5,82.3,82.1
odroid3,85.6,83.1,82.4,81.2,81.2,81.3,81.4,81.3,81.1,80.9,81.1,80.8,81.1,81.3
odroid3,86.6,87.9,83.0,81.9,81.7,81.9,81.9,81.7,81.3,81.6,81.6,82.2,81.7,81.9
odroid3,87.0,84.3,83.2,82.1,81.5,81.8,81.7,81.8,81.9,81.7,82.1,81.8,81.8,82.0
odroid3,87.0,87.5,83.2,81.1,81.3,81.0,81.2,80.9,81.5,81.0,80.7,81.3,80.8,80.9
odroid3,87.1,90.1,83.1,81.7,81.7,81.7,81.3,81.8,81.6,81.2,81.5,81.7,81.6,81.8
odroid3,85.9,83.4,82.1,81.1,80.8,80.9,81.2,80.7,81.1,80.8,81.2,81.2,80.8,81.1
odroid3,85.5,82.8,82.2,81.3,80.8,81.3,81.1,81.0,81.2,81.2,80.7,81.3,81.3,81.1
odroid3,86.2,91.4,83.3,82.1,81.9,82.0,81.8,81.4,81.7,81.4,81.8,81.7,81.8,81.7
odroid3,87.1,85.7,83.4,82.3,82.6,81.3,81.9,82.0,82.0,81.8,81.5,81.9,81.5,82.0
odroid3,86.7,88.5,83.1,82.0,81.4,81.5,81.5,81.8,81.8,81.9,81.6,82.0,81.3,81.7
odroid3,87.0,89.0,83.4,81.8,81.8,81.9,81.6,81.9,81.7,81.9,81.7,81.4,81.6,81.2
odroid3,85.4,82.8,82.1,81.4,80.8,81.1,81.2,81.1,81.2,81.1,81.0,81.2,81.3,81.0
odroid3,86.7,86.3,83.9,82.0,81.9,81.6,81.9,81.8,81.9,81.8,82.0,81.7,82.2,81.6
odroid3,85.1,82.7,82.4,81.4,81.0,81.3,81.1,81.2,81.2,81.3,81.3,80.8,81.2,80.7
odroid3,85.5,83.0,82.3,81.0,80.9,81.3,81.0,81.2,81.2,81.2,81.1,81.2,80.7,81.2
odroid3,86.8,84.2,83.2,82.2,81.8,81.7,81.9,82.0,82.0,81.8,81.8,82.1,81.2,81.9
odroid3,85.9,83.1,82.5,80.9,81.0,81.0,81.2,81.0,80.9,80.8,80.9,81.3,81.1,81.2
odroid3,85.5,83.0,82.5,81.4,80.9,81.0,81.4,81.1,81.1,81.2,81.3,81.0,81.3,80.9
odroid3,87.1,87.5,88.6,82.9,81.3,81.8,83.9,83.8,81.8,82.1,82.3,82.0,82.0,81.4
odroid3,85.7,82.9,83.3,82.8,81.7,81.0,81.2,81.1,81.2,80.9,81.2,81.0,80.7,80.5
odroid3,86.1,94.5,84.1,81.9,81.7,81.5,81.6,81.7,82.0,81.7,81.7,82.1,81.5,81.7
odroid3,85.2,83.0,82.4,81.5,81.2,81.1,81.1,81.1,81.2,81.4,80.9,81.0,81.1,81.0
odroid3,87.2,94.1,83.1,81.9,81.5,81.5,81.5,81.6,81.5,81.7,81.5,81.4,81.8,81.7
odroid3,87.2,88.2,83.6,82.6,81.4,81.6,81.9,82.0,81.7,82.3,81.7,81.8,81.3,81.5
odroid3,87.1,90.5,82.9,81.7,81.7,81.7,81.8,81.7,81.2,81.7,81.4,81.4,81.6,81.5
odroid3,85.7,83.3,82.6,81.4,81.0,81.4,81.2,80.9,81.1,81.3,81.1,81.4,81.5,81.2
odroid3,87.1,89.0,83.3,82.1,81.5,81.9,81.4,81.5,81.9,81.8,81.6,81.5,81.4,81.9
odroid3,86.7,87.2,83.4,82.3,81.4,81.9,81.8,82.1,82.0,82.2,82.4,82.1,82.1,82.0
odroid3,86.7,84.2,82.8,82.2,82.2,81.9,81.9,81.7,81.8,82.2,81.6,81.9,82.0,81.6
odroid3,85.8,83.1,82.4,81.1,81.3,81.3,81.3,81.1,81.1,81.1,80.7,81.1,81.0,80.7
odroid3,85.1,82.6,82.3,81.2,80.9,81.2,81.1,81.2,81.3,81.0,80.9,81.1,81.2,81.2
odroid3,85.2,83.0,82.7,81.4,80.7,80.9,81.0,80.9,81.3,81.1,81.4,81.1,81.1,81.3
odroid3,85.1,82.9,82.5,81.7,81.0,80.9,80.8,80.9,81.2,81.3,81.0,81.3,81.2,81.3
odroid3,89.5,94.3,83.5,82.6,82.8,82.3,81.8,82.2,82.8,82.4,82.6,82.1,82.2,82.2
odroid3,85.1,82.3,82.1,81.0,80.8,80.9,80.9,81.2,81.2,80.6,81.0,81.3,80.7,80.7
odroid3,86.6,86.0,83.1,81.8,81.8,81.7,82.0,82.6,81.4,81.7,81.7,81.9,81.7,83.1
odroid3,85.6,83.0,82.3,81.4,81.2,81.0,81.2,80.9,81.2,81.3,81.1,81.2,81.4,81.1
odroid3,86.3,92.3,83.3,82.1,81.9,81.6,81.6,81.7,81.4,81.8,81.9,81.9,81.7,81.7
odroid3,87.3,90.4,83.4,81.9,81.7,81.4,81.9,81.6,81.7,81.5,82.0,81.4,81.2,81.5
odroid3,85.3,82.9,82.4,80.8,81.1,81.1,81.0,80.8,81.1,80.9,80.8,81.4,80.9,81.1
odroid3,87.2,88.9,83.3,81.9,81.8,81.9,81.8,81.7,81.5,81.6,81.5,81.8,81.4,81.6
odroid3,87.1,87.6,83.2,81.7,81.3,81.7,81.9,81.3,82.0,81.7,82.4,81.6,81.5,81.3
odroid3,85.5,83.1,82.4,80.9,81.3,81.3,80.6,81.2,80.8,80.7,80.8,81.5,80.9,81.2
odroid3,85.6,82.6,82.4,81.5,81.0,81.4,80.9,81.2,81.3,81.1,81.3,81.3,80.9,81.3
odroid3,85.6,82.8,82.4,81.5,80.9,81.0,80.9,81.3,81.4,80.8,81.0,81.4,81.2,80.9
odroid3,86.9,91.8,83.5,81.7,81.4,81.7,81.8,81.9,81.7,81.9,81.6,82.1,81.7,81.6
odroid3,85.7,82.7,82.5,81.5,81.1,81.1,81.0,80.9,80.9,81.0,81.1,81.4,81.1,81.3
odroid3,86.9,90.9,82.9,81.8,81.5,81.8,81.6,81.7,81.7,81.7,81.9,81.6,81.5,81.9
odroid3,87.2,86.4,82.8,81.8,81.4,81.5,81.4,81.3,81.9,81.7,81.8,81.7,81.7,81.5
odroid3,86.8,88.4,83.8,81.9,81.6,81.8,81.7,81.8,82.2,81.7,82.0,81.6,81.8,81.8
odroid3,87.1,89.4,83.1,82.0,81.5,81.5,81.8,81.6,81.6,81.6,81.9,81.6,81.8,81.6
odroid3,85.1,83.6,82.7,81.3,81.2,81.3,81.2,81.0,80.7,81.4,80.8,80.9,81.4,80.7
odroid3,85.1,82.9,82.6,81.2,81.4,80.9,80.9,81.4,81.0,81.1,81.7,81.2,81.2,81.1
odroid3,85.7,82.5,82.8,81.2,81.1,81.0,81.1,81.0,81.2,81.8,80.9,81.3,81.4,81.3
odroid3,86.6,87.9,83.2,81.9,82.2,81.5,81.8,81.6,81.9,81.7,81.6,81.8,81.9,81.4
odroid3,86.7,86.7,83.8,82.1,82.3,82.4,81.9,81.6,81.8,81.8,82.1,81.9,82.2,81.7
odroid3,85.5,83.0,82.6,81.2,81.0,81.2,81.0,81.1,80.8,81.2,81.3,80.8,81.4,81.1
odroid3,86.8,86.0,83.8,82.0,81.6,81.6,81.3,81.8,81.6,82.2,82.1,81.6,81.9,81.9
odroid3,85.7,83.4,82.4,81.0,81.2,81.1,81.4,81.1,80.7,81.5,80.9,80.9,81.2,80.9
odroid3,87.3,89.5,83.5,81.6,81.7,81.6,81.5,81.7,81.7,81.7,81.7,82.0,81.8,81.3
odroid3,87.1,88.9,83.1,81.7,82.1,82.0,81.9,81.5,82.1,82.4,82.0,81.8,82.2,82.3
odroid3,86.7,84.3,83.5,82.3,82.3,82.2,82.2,81.7,81.9,82.0,81.9,81.9,81.7,81.9
odroid3,85.8,82.9,82.7,81.3,81.2,81.0,81.0,87.3,80.8,80.9,81.1,81.1,80.8,81.2
odroid3,85.5,82.7,82.4,81.3,81.1,81.1,81.1,81.0,80.7,80.7,80.9,81.3,80.8,81.1
odroid3,87.2,88.2,83.3,81.6,81.6,81.6,81.4,82.0,81.8,81.6,81.8,81.9,81.7,81.9
odroid3,87.0,89.7,83.2,81.8,81.7,81.8,81.7,81.8,81.2,81.8,81.6,81.5,81.8,81.8
odroid3,85.4,82.7,82.9,81.2,80.8,81.0,81.1,81.1,81.1,81.0,81.2,81.6,81.2,80.8
odroid3,87.0,87.0,83.1,81.6,82.1,81.5,82.1,81.7,81.6,81.8,81.6,82.3,81.9,82.0
odroid3,87.6,87.7,83.8,81.8,81.7,81.6,81.3,81.5,81.7,81.6,81.5,81.6,81.9,81.8
odroid3,87.4,83.9,83.5,82.1,81.8,81.7,81.7,81.7,81.8,81.7,81.7,82.1,81.5,81.7
odroid3,87.1,87.1,83.2,81.8,81.6,81.5,81.8,81.7,81.5,81.5,81.5,81.6,81.7,81.6
odroid3,85.2,82.9,82.5,81.1,80.7,80.8,81.1,81.2,81.2,81.0,81.3,81.2,81.4,81.3
odroid3,86.7,87.5,83.3,81.7,81.5,81.9,81.4,81.8,81.7,82.4,81.7,81.8,81.5,81.6
odroid3,86.6,87.8,83.4,82.0,81.7,81.5,81.7,81.8,81.7,81.7,81.7,81.4,81.5,81.6
odroid3,85.3,82.8,82.5,81.5,81.2,80.7,81.3,81.1,81.3,80.8,81.0,80.9,81.3,81.0
odroid3,87.3,86.1,83.3,82.1,82.0,82.0,81.9,81.7,82.3,82.0,82.0,82.0,82.1,81.7
odroid3,87.0,86.1,83.2,81.8,81.8,81.9,81.6,81.7,82.1,82.2,81.7,81.8,81.9,81.8
odroid3,86.7,88.0,83.1,82.0,81.6,81.8,81.3,81.3,81.5,81.5,82.3,81.6,81.2,81.4
odroid3,94.7,96.5,87.1,84.2,83.3,82.6,82.7,81.3,82.5,83.3,83.0,82.4,82.8,82.2
odroid3,86.6,86.4,83.0,82.1,81.7,81.5,81.3,81.8,81.8,81.7,81.8,81.1,81.6,81.4
odroid3,86.1,82.3,82.6,81.2,81.2,81.2,81.0,80.7,81.1,80.9,81.0,80.9,80.7,81.1
odroid3,85.1,82.7,82.4,81.2,81.2,81.2,80.9,81.0,81.0,80.8,81.2,81.0,81.5,80.8
odroid3,86.9,86.0,83.0,81.9,81.7,82.3,81.8,81.7,81.7,82.0,82.6,81.9,82.0,81.8
odroid3,86.9,89.6,84.0,81.9,81.8,81.6,81.6,81.8,81.8,81.8,82.1,81.8,82.0,82.1
odroid3,86.9,86.8,83.6,81.7,82.2,81.8,82.7,81.7,81.9,81.8,81.8,82.0,81.5,81.9
odroid3,85.5,83.2,82.2,81.6,81.2,81.3,80.7,81.0,81.5,81.4,81.1,81.2,81.1,81.0
odroid3,85.8,83.7,82.4,81.2,81.0,81.1,81.1,80.8,81.0,81.2,81.1,81.2,80.9,81.0
odroid3,87.1,85.3,83.4,82.1,82.2,82.0,81.7,82.0,82.0,82.0,81.9,82.1,81.9,81.7
odroid3,87.4,86.6,83.6,81.9,81.6,82.0,81.8,82.2,81.6,81.3,81.7,82.1,81.5,81.7
odroid3,86.1,87.1,83.5,81.6,82.1,82.0,81.5,82.0,81.4,81.7,81.9,81.4,81.7,81.6
odroid3,87.1,86.3,83.3,82.0,81.8,82.0,81.6,82.2,81.9,81.9,81.8,81.9,82.1,82.0
odroid3,86.7,86.0,83.3,81.8,81.9,81.3,81.8,82.2,81.4,81.9,81.5,81.6,81.5,81.2
odroid3,86.4,87.3,83.0,81.9,81.6,81.4,81.9,81.5,81.4,81.7,81.5,81.7,81.6,81.6
odroid3,86.8,88.9,83.7,82.0,81.5,81.9,81.5,81.7,81.4,81.6,81.8,81.6,81.5,81.7
odroid3,86.7,84.6,82.9,82.0,81.6,81.8,81.8,81.7,81.8,81.8,81.8,82.0,81.7,81.4
odroid3,85.7,82.8,82.4,81.4,80.9,81.0,81.7,81.5,81.2,81.1,81.0,81.0,81.0,80.9
odroid3,85.6,83.4,82.5,81.2,81.1,81.0,81.1,81.2,81.5,81.2,81.0,81.9,81.3,81.2
odroid3,89.0,90.8,85.7,83.5,82.6,83.3,83.5,83.2,83.5,83.6,84.1,83.4,82.5,82.7
odroid3,87.2,90.8,83.3,82.1,81.3,81.6,81.4,81.8,81.6,81.5,81.6,81.9,81.7,81.8
odroid3,86.6,88.7,82.9,81.9,81.8,81.7,81.5,81.8,81.5,81.8,81.3,82.0,81.5,81.7
odroid3,87.0,85.8,83.1,81.9,81.9,81.7,81.9,81.6,81.6,81.5,81.8,81.7,81.6,81.7
odroid3,86.7,89.2,83.3,82.1,81.9,81.8,81.6,81.2,81.7,81.5,81.2,81.6,81.7,81.8
odroid3,86.9,86.3,83.6,82.2,81.9,81.4,81.7,81.7,81.4,81.9,81.7,82.0,81.9,81.7
odroid3,86.2,86.4,82.3,81.2,81.5,81.8,80.9,80.8,80.7,81.3,80.9,81.0,81.6,81.1
odroid3,86.8,86.9,83.2,82.2,82.0,81.7,81.5,81.6,82.1,82.1,82.0,82.2,81.6,81.9
odroid3,85.4,82.8,83.0,81.1,81.5,81.2,80.8,80.9,81.3,81.1,81.5,81.2,81.1,81.3
odroid3,87.2,89.4,83.4,82.2,81.4,81.4,81.2,81.3,81.8,82.0,81.3,81.6,81.7,81.7
odroid3,85.5,82.8,82.3,81.6,81.2,81.0,81.2,81.0,81.4,80.9,81.1,81.7,81.1,80.8
odroid3,86.8,90.5,83.3,82.1,81.8,81.6,81.9,81.8,81.5,81.9,81.8,81.5,81.7,81.5
odroid3,87.0,89.2,83.4,82.2,82.0,81.8,81.4,81.8,81.8,81.7,81.7,81.5,81.3,81.9
odroid3,86.7,86.8,84.0,81.7,81.4,81.8,81.6,81.6,81.6,81.6,81.8,81.7,81.6,81.8
odroid3,86.4,88.3,83.2,81.8,81.7,81.7,81.6,81.5,81.8,81.8,81.6,81.4,81.8,81.5
odroid3,86.7,87.5,83.0,81.4,81.9,82.0,81.9,81.7,81.9,81.8,81.9,81.7,82.2,82.4
odroid3,86.8,84.1,83.1,82.0,81.8,81.4,81.8,81.8,81.7,81.7,81.9,81.9,81.6,81.7
odroid3,86.7,88.0,83.3,81.6,81.7,81.6,81.8,81.4,81.9,81.6,81.7,82.4,81.3,81.6
odroid3,87.1,89.4,83.3,81.7,81.5,81.8,81.2,81.6,81.6,81.7,81.4,81.5,81.6,81.5
odroid3,86.6,90.8,83.1,81.7,81.6,81.3,81.5,81.5,81.9,81.4,81.6,81.5,81.5,81.5
odroid3,86.8,86.7,83.4,82.1,81.3,81.4,81.6,81.9,81.7,81.8,81.8,82.0,81.6,81.5
odroid3,87.4,88.9,83.0,81.8,81.8,81.7,81.5,81.6,81.4,81.6,81.6,81.4,81.7,81.7
odroid3,85.6,83.5,82.4,81.3,80.9,81.2,81.3,80.9,80.8,81.0,81.4,80.9,81.8,81.0
odroid3,87.0,88.3,83.7,81.8,81.6,81.5,81.6,81.6,81.9,81.6,81.8,81.8,81.9,81.2
odroid3,85.4,82.7,82.8,81.6,81.1,80.9,80.8,80.9,81.1,80.9,81.2,81.1,81.2,81.0
odroid3,87.2,86.0,82.8,81.7,81.8,82.0,81.8,82.2,81.6,82.1,81.8,81.5,81.6,81.8
odroid3,86.7,92.3,83.4,81.5,81.7,81.8,81.7,81.7,81.3,81.7,81.6,81.8,82.2,81.5
odroid3,86.9,88.8,83.0,81.9,81.4,81.8,82.5,81.6,81.9,81.7,81.8,82.0,81.9,81.7
odroid3,85.6,82.9,82.9,81.3,81.4,81.5,80.7,81.2,81.4,81.0,82.3,81.3,81.1,81.0
odroid3,86.8,86.1,83.7,81.8,81.7,81.7,81.7,81.7,82.0,82.1,81.9,82.1,81.6,81.8
odroid3,87.2,86.9,83.1,81.9,82.1,81.8,81.8,82.1,82.1,81.8,82.5,81.8,82.2,81.6
odroid3,85.8,88.4,82.1,81.1,81.3,81.4,80.8,81.1,81.1,81.2,81.3,81.4,81.3,80.9
odroid3,86.5,87.6,83.0,82.1,81.7,81.4,81.8,81.8,81.4,81.9,82.2,81.2,81.7,81.6
odroid3,87.8,88.0,83.7,81.9,81.8,81.2,81.6,81.6,81.9,81.3,82.1,81.7,81.7,81.6
odroid3,85.2,82.9,82.6,81.6,81.2,80.9,81.8,81.2,81.1,81.1,81.0,81.1,81.5,81.2
odroid3,85.2,83.4,82.3,81.3,81.0,81.0,81.1,81.1,81.3,81.2,81.2,81.2,81.0,80.8
odroid3,86.8,90.0,84.7,83.0,82.2,82.9,83.1,82.3,82.6,83.4,82.2,83.9,83.8,83.0
odroid3,84.9,83.6,82.5,81.4,81.0,81.2,81.0,81.0,81.8,81.3,81.3,81.0,81.3,80.9
odroid3,85.8,83.9,82.5,82.1,80.8,81.4,81.2,81.5,81.9,83.0,81.3,82.2,81.5,81.3
odroid3,85.4,82.8,82.4,81.1,81.2,81.0,81.1,81.1,81.3,81.2,81.1,81.1,81.2,80.7
odroid3,86.7,84.9,83.3,82.1,81.6,81.5,81.7,82.0,81.7,81.6,81.8,81.7,81.6,81.9
